CaseId,Q4_1,Q4_2,Q4_3,Q4_4,PartyID,Ideology,Gender,Age4,Age7,White,Black,Hispanic,Asian,Education5,Income6,SexismOrder,HostileSexism1,HostileSexism2,HostileSexism3,HostileSexism4,BenevolentSexism1,BenevolentSexism2,BenevolentSexism3,BenevolentSexism4,MilAssert1,MilAssert2,MilAssert3,MaleName,FemaleName,StayOut,NotEngage,Engage,FemaleOpp,FemaleUS,DemocratUS,MM_StayOut,MM_NotEngage,MM_Engage,FM_StayOut,FM_NotEngage,FM_Engage,MF_StayOut,MF_NotEngage,MF_Engage,FF_StayOut,FF_NotEngage,FF_Engage,Disapproval,DisapprovalBinary,AttentionCheck1,AttentionCheck2,AttentionCheck3,AttentionCheck,RegimeConfounding,NonWhiteConfounding,BlackConfounding,HispanicConfounding
4691,Aware,Passive,Uninvolved,Self-focused,3,3,0,2,2,1,0,0,0,5,5,1,2,3,2,3,3,3,4,4,2,5,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-6,0,0,0
3814,Male,Scared,Ill informed,Too cautious,2,6,1,2,3,1,0,0,0,3,2,0,2,2,1,2,3,3,3,6,4,4,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3,-10,0,0,0
3270,Weak,Dumb,Unsuccessful,Defeat,7,4,1,2,2,0,1,0,0,3,2,0,4,2,3,3,4,4,6,5,4,4,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,2,-8,0,0,0
4938,Aggressive,Dog,Proud,impatient,6,6,0,4,6,0,0,0,1,3,5,0,1,1,1,1,4,5,4,6,1,2,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,1,2,-2,0,0,0
1108,unsure,tentative,pensive,diplomatic,4,NA,0,3,4,1,0,0,0,5,5,1,5,3,3,3,3,1,1,5,3,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,3,0,0,0,0
3328,Impractical,Scared,Unsure,Ignorant,4,6,1,2,2,1,0,0,0,3,4,0,2,1,5,1,4,1,6,6,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,3,-4,0,0,0
3192,help,promise,action,results,2,4,1,4,6,1,0,0,0,3,4,1,2,1,5,4,2,3,5,6,4,4,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,2,-10,1,0,0
1438,secure,needs,honest,forth coming,7,4,1,3,5,0,1,0,0,3,1,1,3,1,4,1,5,3,6,6,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,1,1,3,-10,0,0,0
1829,Isolationist,cautious,careful,right,4,6,0,2,2,1,0,0,0,4,3,0,2,3,1,2,1,1,2,5,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,3,0,0,0,0
1620,Crap,Foreseen,epiphany,Bad,6,6,0,2,3,0,1,0,0,2,3,1,5,3,3,3,1,3,6,6,2,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,10,0,0,0
3326,Strong,Resilience,Peaceful,Moral,3,5,0,4,5,1,0,0,0,5,5,0,5,2,2,1,2,2,6,6,5,5,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,-8,1,0,0
6609,Not,A,Good,Leader,6,NA,1,1,2,0,0,1,0,3,2,1,6,6,1,1,1,1,6,6,4,4,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,-8,1,0,0
5539,I,Do,Not,Know,4,NA,1,3,5,1,0,0,0,2,1,1,3,4,5,3,5,3,5,4,3,3,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,3,6,0,0,0
2886,Timid,Unrepublican,Reserved,Weak,2,4,0,2,2,0,0,1,0,4,5,0,5,3,3,4,3,3,1,1,5,4,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,3,-10,0,0,0
434,wrong,scary,unbelivable,unreal,6,NA,1,4,6,1,0,0,0,2,2,1,2,3,5,4,4,3,6,5,1,3,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,2,0,0,0,0
1232,Half and half doing okay job but not strong enough,98,98,98,4,4,0,4,6,0,0,1,0,3,5,1,3,4,4,3,3,4,2,4,3,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,-2,1,0,0
6247,This,Is a,Stupid,Poll,7,5,1,3,4,1,0,0,0,3,4,1,1,1,1,1,1,1,NA,NA,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,NA,NA,NA,NA
1042,back-peddler,weak,incompetent,relenting,2,2,1,2,3,1,0,0,0,5,6,1,2,1,1,1,1,1,4,2,5,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,1,3,-8,0,0,0
3560,Female,Consistant,Disapprove,Concer,2,3,1,3,4,1,0,0,0,3,3,1,6,2,2,3,2,2,5,5,5,4,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,1,3,-8,0,0,0
5952,weird,fake,ignorant,bitch,6,6,0,1,1,0,1,0,0,1,4,1,6,6,1,1,1,6,6,6,NA,NA,NA,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0
5035,prejudiced,greedy,selfish,no leadership,7,3,1,4,5,0,1,0,0,3,3,0,2,1,4,4,5,4,6,6,2,4,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-6,1,0,0
1925,Female,Leadership,Decision Maker,Authority,6,6,1,3,4,1,0,0,0,4,5,0,1,2,1,1,2,6,6,6,4,5,4,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,2,-2,0,0,0
5775,confused,reactive,inexperienced,uneducated,4,4,1,4,7,1,0,0,0,5,4,0,1,2,3,1,4,3,6,1,3,5,3,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,1,0,2,-8,0,0,0
3658,stupid,unbelievable,98,98,6,NA,1,2,2,0,0,1,0,1,1,1,5,4,3,2,2,3,5,5,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,1,2,0,0,0,0
3035,FEMALE,AGRESSIVE,UNSUCCESSFUL,LUCKY,5,4,1,4,6,0,0,1,0,3,4,1,1,2,1,1,3,4,1,3,1,3,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,0,2,-2,0,0,0
3715,Trash,Trash,Basura,Trash,1,4,1,1,1,0,0,1,0,2,5,1,3,3,1,3,4,2,4,3,3,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-10,1,0,0
6913,Stupid,Gung ho,Anxious,Combative,5,4,0,3,5,1,0,0,0,2,2,0,3,2,2,2,4,3,3,4,3,4,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0
3588,strong,able,intelligent,wise,7,5,1,3,4,1,0,0,0,2,2,0,2,4,5,6,6,6,4,1,5,5,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,2,4,0,0,0
859,98,98,98,98,5,5,1,4,6,1,0,0,0,3,3,0,1,1,1,1,4,4,4,4,4,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,-10,0,0,0
5571,Terror,Causality,Target,Zero,6,6,1,3,4,0,0,0,1,4,4,1,2,6,1,1,2,2,2,2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,1,2,-8,0,0,0
2714,Strong,Decisive,Reasonable,Fair,4,6,1,2,2,1,0,0,0,3,1,1,6,3,5,2,3,2,4,6,2,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,3,-2,0,0,0
5247,Cowardly,Untrustworthy,Wishy-washy,Dishonest,4,4,1,2,3,1,0,0,0,4,3,0,6,2,5,5,1,1,6,6,3,4,3,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,1,1,3,-6,0,0,0
170,Strong beliefs,Committed,does not relent,stays the chosen course,5,4,0,4,5,0,0,0,0,3,3,0,3,1,2,1,5,4,4,6,4,4,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-10,1,0,0
2396,Horrible,Sickening,Terrible,Sad,6,2,0,4,6,0,0,0,0,4,5,0,1,1,1,1,5,2,6,6,1,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1,1,-10,0,0,0
5694,FALSE,Pushover,Hypocrite,Unresourceful,7,6,1,1,2,0,0,1,0,5,3,0,2,1,1,2,3,3,1,3,2,4,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,2,0,0,0
3414,bold,undecided,cost,wise,3,4,1,4,7,1,0,0,0,3,6,1,5,4,6,4,4,5,3,3,1,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,3,-4,0,0,0
5536,compromising,compassionate,flexible,strong,5,4,1,4,5,1,0,0,0,5,5,1,2,3,2,1,4,3,4,6,2,4,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,2,-4,0,0,0
1410,cautious,concerned,decisive,involved,2,3,1,4,7,1,0,0,0,4,2,1,6,3,5,6,2,3,3,4,4,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-10,0,0,0
5846,political,pandering,self,premoting,5,6,0,1,2,1,0,0,0,3,3,0,5,4,3,4,1,1,3,4,3,4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,1,3,0,0,0,0
3787,Strong,Sensible,Reasonable,Considerate,5,6,0,2,3,1,0,0,0,5,5,0,2,3,2,1,1,1,4,5,3,3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3,-4,0,0,0
6147,Decisive,Brave,Peaceful,Strong,4,4,1,3,4,1,0,0,0,4,5,0,2,2,2,1,2,2,2,5,1,1,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-4,0,0,0
4559,Libertarian,Isolationist,Cautious,Smart,1,2,0,2,3,1,0,0,0,3,5,1,6,6,4,4,1,1,6,6,4,4,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,-4,0,0,0
1866,impulsive,aggressive,tunnel-vision,uninformed,7,7,0,3,4,1,0,0,0,5,5,1,2,2,1,2,4,3,4,3,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,3,-4,0,0,0
3923,Threatning,Scared,Mindful,Resisting,5,6,0,2,3,1,0,0,0,4,5,0,2,2,3,2,5,4,2,4,2,4,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,1,3,-2,0,0,0
5235,Strong,Educated,Thoughtful,Aware,5,6,1,4,6,1,0,0,0,5,2,0,1,1,1,1,5,5,5,5,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,2,-8,1,0,0
2569,Timid,Weak,Cautios,Lame,3,2,0,4,5,1,0,0,0,4,4,0,6,3,2,5,3,3,5,3,2,4,4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-6,0,0,0
4418,Female,political,democrat,sorry,4,4,1,3,4,1,0,0,0,3,4,1,4,3,4,4,4,3,1,3,3,3,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,1,2,-8,1,1,0
5860,Careful,Thoughtful,Considerable,Hesitant,5,7,0,1,1,1,0,0,0,4,2,0,2,1,1,1,4,4,2,6,1,3,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,2,8,0,0,0
7424,nonpartisan,interested in USA,non-warlike,nonaggressive,5,5,1,4,7,1,0,0,0,4,5,0,2,1,1,1,1,5,4,6,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,-4,0,0,0
2310,Definite,resolute,firm,strong,2,2,0,3,4,1,0,0,0,3,3,0,5,3,4,4,4,4,5,5,4,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,-4,0,0,0
7410,Ignorant,Uncaring,Racist,Self-absorbed,4,5,1,3,4,1,0,0,0,1,1,1,2,1,3,1,3,4,1,6,3,3,3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,-10,0,0,0
3215,Reserved,Measured,Leader,Strong,6,6,0,2,2,0,0,1,0,3,5,0,2,1,1,1,5,4,6,5,1,4,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,2,0,1,0,0
2106,American,Female,Democratic,Mysterious,6,6,0,2,2,1,0,0,0,5,5,0,1,1,5,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,1,3,0,1,1,0
3805,republican,forceful,lucky,leader,6,5,1,3,4,1,0,0,0,4,4,0,2,3,2,2,1,1,3,2,2,4,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-8,0,0,0
4478,President,Republican,Woman,United States,4,4,0,4,6,1,0,0,0,3,4,0,2,2,2,2,1,1,4,4,2,4,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,3,0,1,0,0
5960,Dishonest,Disrespectful,Unfair,Not reliable,6,NA,1,3,4,0,1,0,0,1,1,1,1,6,1,1,4,5,6,6,1,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,-2,0,0,0
6055,isolationist,unfeeling,unsure,republican,6,4,0,4,6,1,0,0,0,3,3,0,2,2,2,2,1,1,3,6,4,5,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,2,-10,0,0,0
6604,Goal oriented,Firm,Feirce,Scared,6,NA,1,2,3,1,0,0,0,3,1,0,4,3,6,2,4,4,3,5,3,4,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,1,-10,0,0,0
3232,Strong,Resolute,Calm,Courageous,2,4,1,4,7,1,0,0,0,3,4,1,4,4,4,5,3,1,5,6,4,4,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,2,-2,0,0,0
3252,Erica,Female,Leader,Powerful,7,6,1,2,3,0,1,0,0,3,3,1,4,4,3,4,3,4,4,3,4,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,2,-6,0,0,0
134,pacifist,cautious,isolationist,nonmilitaristic,7,7,0,4,7,1,0,0,0,5,4,0,2,5,1,1,3,4,4,6,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-10,0,0,0
5002,Naive,Unaware,Wrong,Scared,2,3,1,2,2,1,0,0,0,3,3,1,5,2,4,5,3,2,6,6,4,4,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,3,10,1,0,0
7062,Deceiving,Liar,Deceivier,Deceiver,1,2,1,4,7,1,0,0,0,3,2,0,6,2,5,5,5,5,5,4,3,4,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,1,-10,0,0,0
7352,week,dumb,stupid,boring,2,2,0,3,5,0,0,1,0,3,1,0,6,6,1,1,3,6,1,6,5,5,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,1,-10,0,0,0
1217,concerned,cautious,uncommitted,non-diplomatic,4,3,1,4,6,1,0,0,0,3,3,1,2,1,5,3,4,4,5,5,4,4,4,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,1,0,2,-10,0,0,0
5892,Blunt,Bully,Mean,Heartless,4,6,1,1,1,1,0,0,0,1,1,0,3,3,4,3,4,4,4,5,3,2,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0
1503,Idiot,Dumb,Cunt,Bigot,5,6,0,1,2,1,0,0,0,3,3,0,2,2,2,2,4,4,3,3,4,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0
5510,Indecisive,Undependable,Inconsistent,Wishywashy,3,3,1,4,6,1,0,0,0,3,3,1,1,2,2,2,4,4,5,5,4,5,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-6,0,0,0
4419,Selfish,Unfair,Unintelligent,Confusing,5,5,1,1,2,1,0,0,0,2,2,0,3,1,4,3,5,5,4,5,3,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,1,2,-8,1,0,0
3630,ns,na,na,na,7,6,1,2,2,1,0,0,0,5,3,0,1,1,1,1,3,3,6,6,2,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0
4518,coercion,threaten,unimaginable,unethical,6,5,1,4,6,1,0,0,0,5,3,1,1,1,1,1,3,3,6,4,2,3,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,1,3,0,0,0,0
4746,cautious,undecided,controller,confident,4,6,0,4,5,1,0,0,0,2,4,1,4,4,3,1,4,2,4,4,1,NA,NA,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,2,0,0,0,0
6645,Meaaured,Determined,Believable,Hesitant,1,1,1,4,6,1,0,0,0,3,3,1,5,2,4,5,3,1,6,6,4,4,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,2,0,0,0,0
2507,insensitive,selfish,undiplomatic,unintelligent,7,7,1,1,1,1,0,0,0,4,2,0,1,1,1,1,6,1,1,1,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-6,0,0,0
7492,Decisive,Strong,Able,Unwavering,4,4,1,2,3,0,0,0,0,3,2,1,2,2,2,1,4,4,5,6,3,2,3,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-6,0,0,0
5126,Rash,Flake,Unconvicted,Passive,4,NA,1,2,2,1,0,0,0,4,2,0,1,3,1,1,1,1,2,5,2,4,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,3,0,0,0,0
1830,1,2,3,4,4,4,0,3,5,1,0,0,0,3,1,0,5,2,3,2,4,3,5,5,2,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0
1492,Dishonest,Discourage,Comprehension needed,unsupportive,4,NA,1,1,1,0,0,1,0,2,2,0,3,3,3,4,4,4,4,4,3,2,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
4252,liar,pacifist,bluff,blowhard,6,3,0,3,5,0,0,1,0,3,3,1,2,3,1,1,3,3,6,6,4,3,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,3,-10,0,0,0
6004,Strong,Honorable,Strategic,leader,5,5,0,1,1,1,0,0,0,3,5,0,3,3,2,2,2,2,4,3,4,4,4,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3,0,0,0,0
5132,Idc,Idc,Idc,Idc,6,NA,1,1,2,0,1,0,0,3,2,1,4,1,1,1,6,4,2,5,3,3,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
1224,Compelled,Strength,Decision maker,Peace,4,4,1,2,2,0,0,0,0,2,2,1,5,1,3,1,5,5,2,5,2,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,1,3,-10,0,0,0
68,Cavalier,Concerned,Protective,Forceful,2,3,1,3,4,0,1,0,0,5,4,1,4,2,4,1,4,4,6,6,3,3,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,3,-8,0,0,0
4231,Warning,Advisory,control,Follow through,5,6,1,2,2,0,0,1,0,3,4,0,4,3,4,2,3,4,5,5,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,2,-8,0,0,0
4222,98,98,98,98,4,4,0,2,3,1,0,0,0,4,3,0,3,3,3,3,2,2,4,4,4,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0
1911,Coward,Weak,Scared,Unfit,6,3,0,3,4,1,0,0,0,3,3,1,6,5,6,1,1,2,5,6,5,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,1,1,2,-2,1,1,0
6487,Female,Democrat,Control,Military,2,5,1,2,2,1,0,0,0,3,3,1,3,2,5,2,4,3,4,3,4,4,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,3,2,1,0,1
6562,Female,Democrat,Opposed,Smart,2,NA,1,2,3,1,0,0,0,2,4,0,3,3,4,1,4,4,4,6,3,4,5,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3,4,0,0,0
5669,Smart,Strong,Witty,Knowledgeable,1,5,1,2,2,1,0,0,0,3,2,0,3,1,2,2,5,5,6,6,4,4,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,3,-4,0,0,0
3209,irrational,privileged,disrespectful,wrong,7,3,1,1,1,0,0,1,0,2,1,1,4,3,2,2,4,4,3,3,4,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,1,3,0,1,0,0
825,Coward,Untrustworthy,Unfair,Weak,7,NA,1,3,5,1,0,0,0,3,4,0,2,1,3,1,2,4,6,6,4,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,10,1,0,0
6251,98,98,98,98,6,6,1,2,2,1,0,0,0,3,2,0,3,3,4,3,2,3,4,5,2,3,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,3,-2,0,0,0
6570,Evaluate,Evaluate,Conservative,Conservative,4,3,0,4,6,1,0,0,0,5,3,1,3,3,5,3,2,2,2,3,4,4,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,1,3,-6,1,0,0
5791,sensible,thoughtful,conservative,informed,6,6,1,4,7,1,0,0,0,2,1,0,2,2,4,1,2,2,3,5,1,2,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,-10,0,0,0
1546,Neutral,Reserved,Na,Na,5,7,1,2,3,1,0,0,0,3,5,1,2,1,1,1,6,1,2,2,3,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,1,3,10,0,0,0
1956,IMPRUDENT,INCONSISTENT,COWARDLY,WEAK,2,2,1,4,6,1,0,0,0,4,3,0,3,1,4,2,5,4,6,6,4,5,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-4,0,0,0
6040,Gentle,Soft,Cautious,Passive,3,4,0,1,1,1,0,0,0,2,3,0,3,2,3,1,4,3,1,2,2,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,3,-2,0,0,0
3238,Strong,Get what he wants,Powerful,Not worried,2,4,1,2,3,1,0,0,0,2,3,1,4,3,4,4,3,3,6,3,2,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,6,1,0,0
5815,Peace,Out,Dawg,Crap,2,6,0,3,4,0,0,1,0,1,2,0,4,4,6,4,4,3,1,3,2,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,-6,0,0,0
310,98,98,98,98,1,5,1,4,7,1,0,0,0,3,3,1,3,3,4,4,4,4,3,5,3,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,NA,NA,-6,NA,NA,NA
6154,peaceful,Watchful,standstill,fearful,6,5,0,2,2,0,1,0,0,1,3,1,2,1,1,1,4,6,5,6,3,3,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,2,6,0,0,0
1937,Cautious,98,98,98,6,5,0,3,4,1,0,0,0,2,5,0,2,2,2,1,3,3,3,3,2,4,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0
2132,overstepping,pushy,belligerent,egotistical,6,6,0,2,3,0,0,1,0,3,5,1,3,3,4,4,2,4,1,6,2,4,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,0,1,2,-6,0,0,0
5425,Determined,Funny,Oddball,American,1,NA,0,1,1,1,0,0,0,1,1,0,6,3,4,6,4,1,5,6,4,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,0,0
3233,EDUCATED,SMART,HONORABLE,STRONG,1,2,0,3,4,0,0,1,0,2,2,0,4,4,3,3,3,3,6,6,3,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,-10,0,0,0
4724,obligated,decidesive,detetermined,committed,3,1,0,4,7,1,0,0,0,2,3,0,3,2,3,3,5,6,6,6,5,5,5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,-10,0,0,0
